sentence_id,sentence,aspect,category,polarity
1668:0,فندق جميل ومريح الفندق رائع وجميل و أسعاره جميله و خدمه ممتازة و اهتمام بالنزيل اروع اصنفه علا وانه فندق وشقق عائلية من الدرجه الأولي وسبع نجوم و سبا و مجمع و مطاعم ومواقف ولا اروع منها وفرش جميل و فخم و ذوق.,الفندق,HOTEL,positive
1668:0,فندق جميل ومريح الفندق رائع وجميل و أسعاره جميله و خدمه ممتازة و اهتمام بالنزيل اروع اصنفه علا وانه فندق وشقق عائلية من الدرجه الأولي وسبع نجوم و سبا و مجمع و مطاعم ومواقف ولا اروع منها وفرش جميل و فخم و ذوق.,أسعاره,HOTEL,positive
1668:0,فندق جميل ومريح الفندق رائع وجميل و أسعاره جميله و خدمه ممتازة و اهتمام بالنزيل اروع اصنفه علا وانه فندق وشقق عائلية من الدرجه الأولي وسبع نجوم و سبا و مجمع و مطاعم ومواقف ولا اروع منها وفرش جميل و فخم و ذوق.,خدمه,SERVICE,positive
206:0,تهنئه الأوتيل مرتب والموظفين محترمين وموقع الاوتيل جيد والاكل جيد والحلويات مميزه والاسعار ملائمة الاستاذ وليد قنديل محترم وفعلا يشكل أضافه مهمة للأوتيل ويستحق الشكر الجزيل ولازم يوصل لأعلى المراتب وأيضا الموظفة مارينا محترمه ونتنبأ لها بمركز أعلى وأيضا تغييرات الفكرة ايجابيا تجاه مصر عموما,الأوتيل,HOTEL,positive
206:0,تهنئه الأوتيل مرتب والموظفين محترمين وموقع الاوتيل جيد والاكل جيد والحلويات مميزه والاسعار ملائمة الاستاذ وليد قنديل محترم وفعلا يشكل أضافه مهمة للأوتيل ويستحق الشكر الجزيل ولازم يوصل لأعلى المراتب وأيضا الموظفة مارينا محترمه ونتنبأ لها بمركز أعلى وأيضا تغييرات الفكرة ايجابيا تجاه مصر عموما,الموظفين,SERVICE,positive
206:0,تهنئه الأوتيل مرتب والموظفين محترمين وموقع الاوتيل جيد والاكل جيد والحلويات مميزه والاسعار ملائمة الاستاذ وليد قنديل محترم وفعلا يشكل أضافه مهمة للأوتيل ويستحق الشكر الجزيل ولازم يوصل لأعلى المراتب وأيضا الموظفة مارينا محترمه ونتنبأ لها بمركز أعلى وأيضا تغييرات الفكرة ايجابيا تجاه مصر عموما,موقع الاوتيل,LOCATION,neutral
206:0,تهنئه الأوتيل مرتب والموظفين محترمين وموقع الاوتيل جيد والاكل جيد والحلويات مميزه والاسعار ملائمة الاستاذ وليد قنديل محترم وفعلا يشكل أضافه مهمة للأوتيل ويستحق الشكر الجزيل ولازم يوصل لأعلى المراتب وأيضا الموظفة مارينا محترمه ونتنبأ لها بمركز أعلى وأيضا تغييرات الفكرة ايجابيا تجاه مصر عموما,الاكل,FOOD_DRINKS,neutral
206:0,تهنئه الأوتيل مرتب والموظفين محترمين وموقع الاوتيل جيد والاكل جيد والحلويات مميزه والاسعار ملائمة الاستاذ وليد قنديل محترم وفعلا يشكل أضافه مهمة للأوتيل ويستحق الشكر الجزيل ولازم يوصل لأعلى المراتب وأيضا الموظفة مارينا محترمه ونتنبأ لها بمركز أعلى وأيضا تغييرات الفكرة ايجابيا تجاه مصر عموما,الحلويات,FOOD_DRINKS,positive
206:0,تهنئه الأوتيل مرتب والموظفين محترمين وموقع الاوتيل جيد والاكل جيد والحلويات مميزه والاسعار ملائمة الاستاذ وليد قنديل محترم وفعلا يشكل أضافه مهمة للأوتيل ويستحق الشكر الجزيل ولازم يوصل لأعلى المراتب وأيضا الموظفة مارينا محترمه ونتنبأ لها بمركز أعلى وأيضا تغييرات الفكرة ايجابيا تجاه مصر عموما,الاسعار,HOTEL,positive
1248:0,أفضل وأرخص الفنادق في أمستردام,NULL,HOTEL,positive
1248:1,فندق جميل، ونظيف ومريح.,فندق,HOTEL,positive
1248:2,بالقرب من المطار ويربطه خط ترام جيد بوسط المدينة. إلا إنه بعيد قليلاً عن وسط أمستردام لقضاء إجازة قصيرة,المطار,LOCATION,positive
1248:3,كان الإفطار جيد يتضمن خيارات ممتازة في بيئة مريحة,الإفطار,FOOD_DRINKS,positive
1610:0,تجربة أقامة سيئة تم الحجز لي غرفة لثلاثة آشخاص عن طريق شركة الحران وعند وصولي وطوال فترةأقامتي والشركة تتابع مع الفندق لتغيير الغرفة بلافائدة ،الفطور غير متنوع ، لايقوموا بمساعدتك في تحميل الشنط ، الانترنت سئ ، الاضاءة سيئة، باختصار البخل واضح في الفندق ، الموظفين غير ودودين. لاأنصح بالاقامة فية خصوصا للعوائل,أقامة,HOTEL,negative
1610:0,تجربة أقامة سيئة تم الحجز لي غرفة لثلاثة آشخاص عن طريق شركة الحران وعند وصولي وطوال فترةأقامتي والشركة تتابع مع الفندق لتغيير الغرفة بلافائدة ،الفطور غير متنوع ، لايقوموا بمساعدتك في تحميل الشنط ، الانترنت سئ ، الاضاءة سيئة، باختصار البخل واضح في الفندق ، الموظفين غير ودودين. لاأنصح بالاقامة فية خصوصا للعوائل,الفطور,FOOD_DRINKS,negative
1610:0,تجربة أقامة سيئة تم الحجز لي غرفة لثلاثة آشخاص عن طريق شركة الحران وعند وصولي وطوال فترةأقامتي والشركة تتابع مع الفندق لتغيير الغرفة بلافائدة ،الفطور غير متنوع ، لايقوموا بمساعدتك في تحميل الشنط ، الانترنت سئ ، الاضاءة سيئة، باختصار البخل واضح في الفندق ، الموظفين غير ودودين. لاأنصح بالاقامة فية خصوصا للعوائل,الاضاءة,ROOMS,negative
1610:0,تجربة أقامة سيئة تم الحجز لي غرفة لثلاثة آشخاص عن طريق شركة الحران وعند وصولي وطوال فترةأقامتي والشركة تتابع مع الفندق لتغيير الغرفة بلافائدة ،الفطور غير متنوع ، لايقوموا بمساعدتك في تحميل الشنط ، الانترنت سئ ، الاضاءة سيئة، باختصار البخل واضح في الفندق ، الموظفين غير ودودين. لاأنصح بالاقامة فية خصوصا للعوائل,الموظفين,SERVICE,negative
3:0,ينقصه شئ فندق نظيف وجميل,فندق,HOTEL,positive
3:1,ولكن يعيبه مستوى الطعام وعدم التنوع إذا قاموا بتحسين المستوى في الطعام سيكون من أفضل الفنادق,الطعام,FOOD_DRINKS,negative
896:0,"لا بد من وضع الكلمات المناسبه التي تليق بهذا المكان , اقمت امس في حفلة رأس السنه التي تعتبر مهما لنا , حقاَ انه اختيار صائب وحقيقي وكان الافضل ,",NULL,HOTEL,positive
896:1,"فموظفين الاستقبال يمتازون باللطافه وحسن الاستقبال و الخدمه حقيقه من الغرف و المرافق و الطعام ,",موظفين الاستقبال,SERVICE,positive
896:1,"فموظفين الاستقبال يمتازون باللطافه وحسن الاستقبال و الخدمه حقيقه من الغرف و المرافق و الطعام ,",الخدمه,SERVICE,positive
896:2,", التعاون مثالي جدا ودقه في العمل , تجربه حقيقه ورائعه لن انساها .",NULL,SERVICE,positive
1228:0,بقعة صغيرة رائعة على النيل لقد اخترنا أناكاتو لنرتاح برهة ونحن في طريقنا إلى أبو سمبل، الفندق يقع في موقع رائع على النيل,بقعة,LOCATION,positive
1228:0,بقعة صغيرة رائعة على النيل لقد اخترنا أناكاتو لنرتاح برهة ونحن في طريقنا إلى أبو سمبل، الفندق يقع في موقع رائع على النيل,موقع,LOCATION,positive
1228:1,لاحظنا أن المسافة قليلة جداً حتى أسوان نفسها وبما أننا لم نبق في أسوان إلا يومين فقط وأن الفندق ليس في طريقنا، إلا أنه موقع مناسب جداً للراحة,موقع,LOCATION,positive
